match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
1217163,9827,8481,3,2
1217164,8521,9874,0,2
1217165,4087,9831,4,0
1217166,8639,9837,3,0
1217167,8689,9853,3,1
1217168,9748,9847,0,1
1217169,8592,9941,2,1
1217170,9873,9851,4,1
1217171,4087,9873,2,0
1217172,10249,8639,0,0
1217173,8481,7794,1,2
1217174,9831,9748,1,1
1217175,9847,8521,3,1
1217176,9837,8689,1,0
1217177,9851,8576,1,1
1217178,9853,8592,2,0
1217179,9874,9941,1,2
1217180,10242,9827,1,0
1217181,8576,9831,0,2
1217182,7794,9874,0,0
1217183,9827,4087,2,1
1217184,8521,8481,1,2
1217185,8639,9853,1,1
1217186,8689,9847,1,3
1217187,9748,9851,2,0
1217188,8592,9837,0,0
1217189,9941,10249,2,0
1217190,9873,10242,2,1
1216841,8576,4087,2,0
1216842,7794,9853,0,3
1216843,9827,9831,1,1
1216844,8521,10242,2,1
1216845,8689,8481,3,0
1216846,9748,9873,3,2
1216847,8592,9851,3,1
1216848,9874,10249,1,3
1216849,9941,9837,1,1
1216850,8639,9847,1,2
1216851,4087,7794,3,0
1216852,9748,8576,2,0
1216853,8481,8592,0,1
1216854,9831,8521,4,2
1216855,9847,9941,2,0
1216856,9837,10249,3,1
1216857,9851,8689,1,2
1216858,9853,9874,0,1
1216859,10242,8639,1,1
1216860,9873,9827,0,0
1216861,7794,9847,0,4
1216862,9827,8576,2,2
1216863,8521,9873,2,1
1216864,8689,9831,1,1
1216865,8592,4087,1,0
1216866,10249,9853,1,1
1216867,9837,8481,2,0
1216868,9874,10242,3,1
1216869,9941,9851,2,2
1216870,8639,9748,1,1
1216871,8576,8521,1,0
1216872,4087,8689,1,1
1216873,9748,9827,0,2
1216874,8481,10249,0,2
1216875,9831,7794,2,2
1216876,9847,9874,2,0
1216877,9851,8639,2,0
1216878,9853,9837,0,0
1216879,10242,9941,0,2
1216880,9873,8592,4,1
1216881,7794,10242,3,2
1216882,8521,9827,1,1
1216883,8639,8576,2,0
1216884,8689,9748,1,1
1216885,10249,4087,2,3
1216886,9837,9831,3,1
1216887,9853,8481,4,0
1216888,9874,9851,0,1
1216889,9941,9873,2,2
1216890,8592,9847,2,2
1216891,8576,7794,0,0
1216892,9827,8639,1,1
1216893,4087,9941,0,4
1216894,9748,8521,1,0
1216895,8481,9874,1,1
1216896,9831,9853,1,1
1216897,9847,9837,1,0
1216898,9851,10249,2,1
1216899,10242,8592,1,0
1216900,9873,8689,6,1
1468107,8576,9853,0,1
1468108,9827,9829,0,2
1468109,4087,9874,1,1
1468110,9747,8592,1,3
1468111,8639,8689,1,0
1468112,9748,9831,4,0
1468113,10249,9847,1,1
1468114,9830,7794,2,0
1468116,9851,9837,2,1
1468117,9873,9941,3,0
1468249,8576,9830,0,1
1468250,4087,9747,1,2
1468251,9748,9827,1,1
1468252,10249,8639,0,1
1468253,9831,8592,1,0
1468254,9847,7794,4,0
1468255,9837,9941,1,2
1468256,9851,9873,2,2
1468257,9853,8689,3,2
1468258,9874,9829,2,2
1468259,7794,9831,1,0
1468260,9827,10249,2,0
1468261,9747,8576,2,1
1468262,8689,9874,2,1
1468263,8592,9837,2,3
1468264,9829,9748,2,1
1468265,9830,8639,0,1
1468266,9853,9847,2,2
1468267,9941,9851,0,5
1468268,9873,4087,0,1
1468269,8576,9873,1,3
1468270,4087,9941,2,1
1468271,8639,9829,2,0
1468272,9748,9747,2,0
1468273,10249,9830,1,1
1468274,9831,9827,1,2
1468275,9847,8689,4,0
1468276,9837,7794,4,2
1468277,9851,8592,1,1
1468278,9874,9853,0,0
1468279,7794,9851,1,0
1468280,9827,9830,0,3
1468281,9747,8639,0,0
1468282,8689,9837,0,0
1468283,8592,9874,2,1
1468284,9829,4087,1,1
1468285,9847,9831,3,1
1468286,9853,9748,1,2
1468287,9941,8576,1,1
1468288,9873,10249,1,1
1468289,8576,8592,1,3
1468290,4087,8689,0,4
1468291,8639,9941,1,0
1468292,9748,9873,1,1
1468293,10249,9747,1,1
1468294,9830,9829,0,1
1468295,9831,9853,0,1
1468296,9837,9847,0,3
1468297,9851,9827,1,1
1468298,9874,7794,1,1
1468299,7794,4087,2,0
1468300,9827,8576,4,0
1468301,9747,9830,1,0
1468302,8689,9831,3,0
1468303,8592,10249,2,0
1468304,9829,9851,2,0
1468305,9847,9748,4,0
1468306,9853,9837,4,0
1468307,9941,9874,5,1
1468308,9873,8639,0,1
1468339,8576,7794,1,1
1468340,4087,9847,2,0
1468341,9747,9827,0,1
1468342,8639,8592,1,0
1468343,9748,9941,1,1
1468344,10249,8689,0,2
1468345,9830,9873,2,1
1468346,9831,9829,0,3
1468347,9851,9853,3,1
1468348,9874,9837,0,2
1468329,7794,9748,1,3
1468330,9827,8639,1,0
1468331,8689,9851,2,0
1468332,8592,9830,0,1
1468333,9829,8576,1,0
1468334,9847,9874,5,0
1468335,9837,9831,1,0
1468336,9853,4087,1,0
1468337,9941,10249,1,1
1468338,9873,9747,1,1
1468319,8576,8689,1,2
1468320,9827,9873,2,1
1468321,4087,9837,1,1
1468322,9747,9829,0,2
1468323,8639,7794,2,1
1468324,9748,8592,2,2
1468325,10249,9853,0,1
1468326,9830,9941,1,2
1468327,9831,9874,1,0
1468328,9851,9847,1,3
1468309,7794,10249,0,0
1468310,8689,9748,2,2
1468311,8592,9827,2,2
1468312,9829,9873,1,2
1468313,9831,4087,3,1
1468314,9847,8639,2,2
1468315,9837,8576,4,1
1468316,9853,9830,2,0
1468317,9874,9851,2,1
1468318,9941,9747,0,0
1468169,7794,9873,2,0
1468170,8689,9830,2,1
1468171,8592,4087,2,0
1468172,9829,10249,4,1
1468173,9831,9851,2,1
1468174,9847,8576,1,1
1468175,9837,8639,2,1
1468176,9853,9747,1,0
1468177,9874,9748,1,3
1468178,9941,9827,1,1
1468387,9873,7794,3,2
1468388,9851,9831,0,0
1468389,9830,8689,1,0
1468390,10249,9829,1,1
1468391,9748,9874,2,0
1468392,8639,9837,1,2
1468393,9747,9853,0,0
1468394,4087,8592,1,2
1468395,9827,9941,0,1
1468396,8576,9847,1,2
1468397,9941,9829,0,2
1468398,9874,10249,0,2
1468399,9853,8639,2,0
1468400,9851,4087,0,0
1468401,9837,9748,0,2
1468402,9847,9830,5,0
1468403,9831,8576,2,0
1468404,8592,9873,2,1
1468405,8689,9747,2,0
1468406,7794,9827,1,0
1468407,9873,8689,1,1
1468408,9941,7794,1,3
1468409,9830,9837,0,0
1468410,10249,9831,3,1
1468411,9829,8592,2,0
1468412,9748,4087,3,0
1468413,8639,9851,1,1
1468415,9747,9847,1,1
1468416,9827,9853,2,0
1468417,8576,9874,1,1
1468418,9874,9830,1,0
1468419,9853,9873,3,0
1468420,9851,9748,2,0
1468421,9837,10249,2,4
1468422,9847,9827,2,0
1468423,9831,8639,1,0
1468424,8592,9941,2,2
1468425,8689,9829,2,2
1468426,4087,8576,1,1
1468427,7794,9747,3,2
1468428,9873,9831,2,1
1468429,9941,9853,0,0
1468430,9830,9748,1,2
1468431,10249,4087,1,1
1468432,9829,9847,1,1
1468433,8592,7794,3,0
1468434,8639,9874,2,0
1468435,9747,9837,1,2
1468436,9827,8689,3,2
1468437,8576,9851,3,1
1468438,9874,9747,1,0
1468439,9853,8592,1,1
1468440,9851,10249,2,2
1468441,9837,9827,1,0
1468442,9847,9873,3,0
1468443,9831,9830,0,0
1468444,9748,8576,3,1
1468445,8689,9941,1,3
1468446,4087,8639,2,2
1468447,7794,9829,0,2
1468448,9873,9874,2,2
1468449,9941,9847,2,4
1468450,9830,9851,0,3
1468451,10249,8576,2,0
1468452,9829,9837,3,2
1468453,8592,8689,1,0
1468454,8639,9748,0,0
1468455,9747,9831,1,0
1468456,9827,4087,2,1
1468457,7794,9853,0,2
1468458,9874,9827,2,0
1468459,9853,9829,2,0
1468460,9851,9747,0,2
1468461,9837,9873,3,1
1468462,9847,8592,2,0
1468463,9831,9941,0,2
1468464,9748,10249,0,0
1468465,8689,7794,1,1
1468466,4087,9830,2,0
1468467,8576,8639,2,3
1468468,9873,9851,2,1
1468469,9941,9837,3,2
1468470,9830,8576,2,2
1468471,9829,9874,2,1
1468472,8592,9831,0,1
1468473,8689,9853,1,0
1468474,8639,10249,2,0
1468475,9747,4087,0,1
1468476,9827,9748,1,2
1468477,7794,9847,0,3
1468478,9874,8689,2,0
1468479,9851,9941,2,3
1468480,9837,8592,1,1
1468481,9847,9853,2,0
1468482,9831,7794,2,0
1468483,10249,9827,1,1
1468484,9748,9829,2,3
1468485,8639,9830,0,0
1468486,4087,9873,0,1
1468487,8576,9747,1,2
1468179,8576,9831,0,0
1468180,9827,7794,1,0
1468181,4087,9851,1,2
1468182,9747,8689,2,0
1468183,8639,9853,1,0
1468184,9748,9837,0,1
1468185,9829,9941,0,0
1468186,10249,9874,2,1
1468187,9830,9847,1,2
1468188,9873,8592,0,1
1468488,9873,8576,2,3
1468489,9941,4087,1,1
1468490,9853,9874,3,1
1468491,9830,10249,2,1
1468492,9829,8639,1,1
1468493,8592,9851,0,1
1468494,8689,9847,0,1
1468495,9747,9748,0,1
1468496,9827,9831,1,1
1468497,7794,9837,2,0
1468500,9874,8592,1,1
1468501,9851,7794,3,0
1468502,9837,8689,1,1
1468503,9831,9847,0,1
1468504,9830,9827,0,0
1468505,10249,9873,0,0
1468506,9748,9853,1,2
1468507,8639,9747,1,0
1468508,4087,9829,1,0
1468509,8576,9941,2,2
1468510,9873,9748,1,2
1468511,9941,8639,1,2
1468512,9853,9831,1,1
1468513,9847,9837,3,0
1468514,9829,9830,3,1
1468515,8592,8576,3,1
1468516,8689,4087,1,1
1468517,9747,10249,1,2
1468518,9827,9851,2,2
1468519,7794,9874,2,2
1468520,9874,9941,2,0
1468521,9851,9829,0,1
1468522,9837,9853,2,2
1468523,9831,8689,1,2
1468524,9830,9747,1,0
1468525,10249,8592,2,3
1468526,9748,9847,1,0
1468527,8639,9873,1,0
1468528,4087,7794,2,1
1468529,8576,9827,1,1
1468530,9873,9830,2,6
1468531,9941,9748,0,0
1468532,9853,9851,0,0
1468533,9837,9874,0,1
1468534,9847,4087,1,0
1468535,9829,9831,1,0
1468536,8592,8639,0,0
1468537,8689,10249,4,4
1468538,9827,9747,5,1
1468539,7794,8576,2,1
1468540,9874,9847,1,1
1468541,9851,8689,1,1
1468542,9831,9837,1,0
1468543,9830,8592,1,1
1468544,10249,9941,2,1
1468545,9748,7794,4,1
1468546,8639,9827,2,1
1468547,9747,9873,1,0
1468548,4087,9853,1,2
1468549,8576,9829,1,4
1468550,9873,9827,0,1
1468551,9941,9830,1,1
1468552,9874,9831,2,0
1468553,9853,10249,2,0
1468554,9837,4087,1,0
1468555,9847,9851,1,2
1468556,9829,9747,1,1
1468557,8592,9748,4,2
1468558,8689,8576,1,0
1468559,7794,8639,1,1
1468560,9873,9829,1,2
1468561,9851,9874,1,2
1468562,9830,9853,1,3
1468563,10249,7794,0,2
1468564,9748,8689,0,1
1468565,8639,9847,1,3
1468566,9747,9941,2,0
1468567,4087,9831,2,0
1468568,9827,8592,1,1
1468569,8576,9837,2,1
1468570,9941,9873,3,1
1468571,9874,4087,0,3
1468572,9853,8576,3,1
1468573,9837,9851,1,3
1468574,9847,10249,4,0
1468575,9831,9748,0,1
1468576,9829,9827,1,1
1468577,8592,9747,1,0
1468578,8689,8639,1,4
1468579,7794,9830,0,0
1468189,7794,9941,2,1
1468190,4087,9748,2,1
1468191,8689,9873,1,0
1468192,8592,9829,1,2
1468193,9831,10249,2,2
1468194,9847,9747,2,0
1468195,9837,9830,0,0
1468196,9851,8639,0,0
1468197,9853,9827,2,1
1468198,9874,8576,0,0
1468199,8576,4087,2,3
1468200,9827,9847,0,2
1468201,9747,7794,1,1
1468202,8639,9831,0,2
1468203,9748,9851,0,0
1468204,9829,8689,1,0
1468205,10249,9837,0,0
1468206,9830,9874,1,0
1468207,9941,8592,1,1
1468208,9873,9853,1,3
1468209,7794,8592,0,0
1468210,4087,10249,2,2
1468211,8689,9827,3,3
1468212,9748,9830,3,1
1468213,9831,9873,4,0
1468214,9847,9829,1,1
1468215,9837,9747,1,1
1468216,9851,8576,2,0
1468217,9853,9941,1,2
1468218,9874,8639,0,2
1468219,8576,9748,2,1
1468220,9827,9837,0,0
1468221,9747,9874,5,1
1468222,8639,4087,3,0
1468223,8592,9853,2,1
1468224,9829,7794,3,0
1468225,10249,9851,0,0
1468226,9830,9831,2,0
1468227,9941,8689,1,0
1468228,9873,9847,0,1
1468229,8576,10249,1,1
1468230,4087,9827,1,1
1468231,8689,8592,0,2
1468232,9748,8639,0,0
1468233,9831,9747,1,0
1468234,9847,9941,2,0
1468235,9837,9829,1,1
1468236,9851,9830,1,3
1468237,9853,7794,2,2
1468238,9874,9873,2,0
1468239,7794,8689,4,1
1468240,9827,9874,4,1
1468241,9747,9851,2,0
1468242,8639,8576,3,0
1468243,8592,9847,1,2
1468244,9829,9853,2,1
1468245,10249,9748,5,1
1468246,9830,4087,3,0
1468247,9941,9831,1,0
1468248,9873,9837,1,1
1709697,9837,9847,2,2
1709698,7794,8592,3,3
1709699,4087,7819,0,3
1709700,9747,9853,0,2
1709701,8639,8550,0,0
1709702,9748,9851,2,0
1709703,9829,8689,1,2
1709704,10249,9827,0,1
1709705,9830,8588,1,0
1709706,9831,9941,3,2
1709787,9827,7819,1,1
1709788,8588,9847,1,3
1709789,8639,9747,1,2
1709790,8689,9853,0,1
1709791,8592,9941,2,0
1709792,8550,9851,0,0
1709793,9829,4087,2,0
1709795,9830,9837,1,1
1709796,9831,7794,0,1
1709971,9748,10249,5,1
1709797,9748,8592,1,0
1709798,7794,9829,1,3
1709799,7819,8689,2,1
1709800,4087,9830,0,2
1709801,9747,9831,2,7
1709802,9847,9827,3,0
1709803,9837,10249,1,0
1709804,9851,8639,2,0
1709805,9853,8550,1,0
1709806,9941,8588,0,2
1709807,9827,9941,2,1
1709808,9747,7794,1,0
1709809,8639,9853,1,1
1709810,8689,9847,1,2
1709811,8592,8588,2,1
1709812,8550,7819,3,2
1709813,9829,9837,1,1
1709814,10249,4087,2,0
1709815,9830,9851,1,1
1709816,9831,9748,1,3
1709817,7794,10249,2,0
1709818,7819,9830,1,2
1709819,4087,9831,1,0
1709820,8588,9827,1,2
1709821,9748,9747,3,1
1709822,9837,8639,2,0
1709823,9851,8689,1,0
1709824,9853,9829,1,1
1709825,9941,8550,3,0
1709826,9847,8592,2,0
1709827,7794,9748,0,0
1709828,9747,9851,0,1
1709829,8639,4087,1,0
1709830,8689,8588,1,0
1709831,8592,9827,3,1
1709832,8550,9847,2,3
1709833,9829,7819,2,2
1709834,10249,9941,2,0
1709835,9830,9853,0,0
1709836,9831,9837,0,0
1709837,9827,8639,1,0
1709838,7819,10249,1,1
1709839,4087,9747,2,0
1709840,8588,8550,2,0
1709841,8592,9830,2,0
1709842,9847,9831,1,0
1709843,9837,7794,2,1
1709844,9851,9829,2,0
1709845,9941,8689,2,3
1709846,9853,9748,3,0
1709847,7794,4087,1,2
1709848,9747,7819,5,1
1709849,8639,9847,1,1
1709850,8689,8592,1,1
1709851,9748,9837,2,1
1709852,8550,9827,0,0
1709853,9829,8588,2,0
1709854,10249,9853,0,2
1709855,9830,9941,1,2
1709856,9831,9851,1,2
1709857,9827,8689,3,2
1709858,7819,9831,2,3
1709859,4087,9748,2,3
1709860,8588,8639,1,1
1709861,8592,8550,3,1
1709862,9847,9830,2,1
1709863,9837,9747,2,3
1709864,9851,10249,0,4
1709865,9853,7794,1,0
1709866,9941,9829,0,2
1709867,7794,9851,2,0
1709868,9747,9847,1,0
1709869,8639,9941,3,0
1709870,8689,8550,3,1
1709871,9748,7819,3,0
1709872,10249,8588,3,3
1709873,9830,9827,2,1
1709874,9831,9853,0,0
1709875,9837,4087,3,2
1709876,9829,8592,1,0
1709877,9827,9748,0,5
1709878,7819,7794,1,1
1709879,8588,9831,2,0
1709880,8689,9830,1,2
1709881,8592,8639,2,1
1709882,8550,9829,0,1
1709883,9847,10249,0,0
1709884,9851,9837,1,3
1709885,9853,4087,3,0
1709886,9941,9747,1,1
1709707,9827,9829,4,1
1709708,7819,8639,0,1
1709709,8588,9747,0,1
1709710,8689,9831,0,0
1709711,8592,10249,0,2
1709712,8550,9830,1,1
1709713,9847,7794,2,0
1709714,9851,4087,6,2
1709715,9853,9837,3,1
1709716,9941,9748,2,1
1709887,7794,9847,4,2
1709888,4087,9851,1,1
1709889,9747,8588,2,0
1709890,8639,7819,1,0
1709891,9748,9941,3,0
1709892,9829,9827,0,0
1709893,10249,8592,2,1
1709894,9830,8550,0,0
1709895,9831,8689,3,1
1709896,9837,9853,1,2
1709897,9827,9831,1,2
1709898,7819,9837,4,1
1709899,8588,9748,0,2
1709900,8689,8639,1,0
1709901,8592,9747,2,1
1709902,8550,10249,2,3
1709903,9829,9830,1,0
1709904,9847,4087,4,2
1709905,9851,9853,0,0
1709906,9941,7794,1,1
1709907,7794,9827,0,0
1709908,4087,9941,1,0
1709909,9747,8689,3,2
1709910,8639,9829,0,1
1709911,9748,8550,2,0
1709912,10249,9830,4,0
1709913,9831,8592,2,1
1709914,9837,8588,0,0
1709915,9851,7819,1,4
1709916,9853,9847,0,1
1709917,9827,9747,1,1
1709918,7819,9853,1,0
1709919,8588,7794,1,1
1709920,8689,10249,0,0
1709921,8592,4087,1,0
1709922,8550,9831,0,0
1709923,9829,9748,0,0
1709924,9830,8639,1,1
1709925,9847,9851,1,0
1709926,9941,9837,1,0
1709927,7794,8550,2,0
1709928,7819,9941,2,0
1709929,4087,9827,0,1
1709930,9747,9829,1,0
1709931,9748,9847,1,1
1709932,10249,8639,1,2
1709933,9831,9830,0,0
1709934,9837,8689,1,3
1709935,9851,8592,1,1
1709936,9853,8588,3,3
1709937,9827,9853,1,0
1709938,8588,4087,0,2
1709939,8639,9831,0,0
1709940,8689,9748,1,1
1709941,8592,9837,2,2
1709942,8550,9747,0,2
1709943,9829,10249,0,0
1709944,9830,7794,0,2
1709945,9847,7819,2,2
1709946,9941,9851,2,1
1709947,7794,8639,2,1
1709948,7819,8588,4,1
1709949,4087,8689,1,0
1709950,9747,10249,0,2
1709951,9748,9830,1,0
1709952,9831,9829,0,1
1709953,9847,9941,3,1
1709954,9837,8550,0,0
1709955,9851,9827,1,1
1709956,9853,8592,2,2
1709957,9827,9837,1,1
1709958,8588,9851,0,1
1709959,8639,9748,2,1
1709960,8689,7794,2,0
1709961,8592,7819,2,3
1709962,8550,4087,1,2
1709963,9829,9847,0,0
1709964,10249,9831,2,1
1709965,9830,9747,1,0
1709966,9941,9853,1,1
1709794,10249,9748,1,5
1709967,7794,9831,2,1
1709968,7819,9827,1,2
1709969,4087,9829,1,3
1709970,9747,8639,0,1
1709972,9847,8588,4,1
1709973,9837,9830,3,1
1709974,9851,8550,1,0
1709975,9853,8689,2,0
1709976,9941,8592,1,6
1709977,9827,9847,3,2
1709978,8588,9941,1,0
1709979,8639,9851,3,0
1709980,8689,7819,2,1
1709981,8592,9748,0,0
1709982,8550,9853,2,3
1709983,9829,7794,3,0
1709984,10249,9837,3,1
1709985,9830,4087,2,1
1709986,9831,9747,1,2
1709717,7794,9941,1,0
1709718,4087,9847,0,0
1709719,9747,8592,0,1
1709720,8639,8689,2,0
1709721,9748,8588,0,1
1709722,10249,8550,2,0
1709723,9830,9829,0,1
1709724,9831,9827,1,3
1709725,9837,7819,0,2
1709726,9853,9851,0,0
1709987,7794,9747,0,0
1709988,7819,8550,0,0
1709989,4087,10249,1,0
1709990,8588,8592,0,4
1709991,9748,9831,1,2
1709992,9847,8689,3,1
1709993,9837,9829,1,3
1709994,9851,9830,0,0
1709995,9853,8639,2,0
1709996,9941,9827,2,1
1709997,9827,8588,2,1
1709998,9747,9748,1,3
1709999,8639,9837,3,1
1710000,8689,9851,0,3
1710001,8592,9847,2,3
1710002,8550,9941,3,2
1710003,9829,9853,1,1
1710004,10249,7794,3,1
1710005,9830,7819,1,2
1710006,9831,4087,2,2
1710007,9827,8592,1,0
1710008,7819,9829,0,3
1710009,4087,8639,0,1
1710010,8588,8689,0,0
1710011,9748,7794,2,0
1710012,9847,8550,3,1
1710013,9837,9831,0,1
1710014,9851,9747,1,0
1710015,9853,9830,1,0
1710016,9941,10249,1,0
1710017,7794,9837,1,2
1710018,9747,4087,1,1
1710019,8639,9827,2,0
1710020,8689,9941,0,1
1710021,9748,9853,2,2
1710022,8550,8588,3,1
1710023,9829,9851,1,1
1710024,10249,7819,1,0
1710025,9830,8592,1,0
1710026,9831,9847,1,3
1710027,9827,8550,1,1
1710028,7819,9747,0,2
1710029,4087,7794,1,2
1710030,8588,9829,0,3
1710031,8592,8689,3,5
1710032,9847,8639,6,1
1710033,9837,9748,2,4
1710034,9851,9831,2,1
1710035,9853,10249,1,0
1710036,9941,9830,1,1
1710037,7794,9853,1,0
1710038,9747,9837,2,0
1710039,8639,8588,3,1
1710040,8689,9827,0,0
1710041,9748,4087,2,0
1710042,8550,8592,0,2
1710043,9829,9941,4,1
1710044,10249,9851,0,0
1710045,9830,9847,0,2
1710046,9831,7819,1,1
1710047,9827,9830,2,1
1710048,7819,9748,3,0
1710049,4087,9837,2,3
1710050,8588,10249,0,1
1710051,8592,9829,2,1
1710052,8550,8689,0,4
1710053,9847,9747,6,0
1710054,9851,7794,0,1
1710055,9853,9831,5,0
1710056,9941,8639,3,2
1710057,7794,7819,1,1
1710058,4087,9853,1,2
1710059,9747,9941,2,1
1710060,8639,8592,0,4
1710061,9748,9827,1,1
1710062,9829,8550,2,0
1710063,10249,9847,1,2
1710064,9830,8689,1,1
1710065,9831,8588,2,1
1710066,9837,9851,1,0
1710067,9827,10249,2,1
1710068,7819,4087,3,2
1710069,8588,9830,1,0
1710070,8689,9829,0,1
1710071,8592,7794,3,0
1710072,8550,8639,1,4
1710073,9847,9837,3,2
1710074,9851,9748,0,1
1710075,9853,9747,2,1
1710076,9941,9831,2,3
1709727,9827,7794,1,1
1709728,7819,9851,0,1
1709729,8588,9837,4,2
1709730,8689,9747,4,0
1709731,8592,9831,4,0
1709732,8550,9748,2,1
1709733,9829,8639,1,1
1709734,9830,10249,1,0
1709735,9941,4087,1,0
1709736,9847,9853,5,0
1709737,7794,8588,1,1
1709738,4087,8592,1,3
1709739,9747,9827,2,1
1709740,8639,9830,2,0
1709741,9748,9829,2,1
1709742,10249,8689,1,0
1709743,9831,8550,1,0
1709744,9837,9941,2,0
1709745,9851,9847,1,1
1709746,9853,7819,1,0
1709747,9827,4087,2,1
1709748,8588,9853,0,1
1709749,8639,10249,0,0
1709750,8689,9837,0,1
1709751,8592,9851,3,0
1709752,8550,7794,3,1
1709753,9829,9747,1,0
1709754,9830,9831,2,1
1709755,9941,7819,3,3
1709756,9847,9748,1,1
1709757,7794,9830,0,0
1709758,7819,9847,0,2
1709759,4087,8588,2,1
1709760,9747,8550,0,1
1709761,9748,8689,4,0
1709762,10249,9829,0,1
1709763,9831,8639,1,0
1709764,9837,8592,0,5
1709765,9851,9941,0,3
1709766,9853,9827,1,1
1709767,9827,9851,2,1
1709768,8588,7819,0,0
1709769,8639,7794,1,0
1709770,8689,4087,0,2
1709771,8592,9853,2,1
1709772,8550,9837,3,0
1709773,9829,9831,0,1
1709774,10249,9747,2,1
1709775,9830,9748,1,1
1709776,9941,9847,1,1
1709777,7794,8689,0,2
1709778,7819,8592,1,2
1709779,4087,8550,3,0
1709780,9747,9830,0,1
1709781,9748,8639,3,0
1709782,9831,10249,1,1
1709783,9837,9827,1,0
1709784,9851,8588,2,0
1709785,9853,9941,0,1
1709786,9847,9829,1,1
1989778,7794,9851,2,1
1989779,9827,9837,1,2
1989781,8639,9847,0,1
1989782,9748,8689,0,0
1989783,8592,7819,0,1
1989784,10249,8121,0,2
1989785,9830,9747,1,0
1989786,9831,9829,1,2
1989787,9941,9853,2,1
1990132,10242,6391,0,0
1989868,7794,9847,0,2
1989869,9827,10249,0,0
1989870,9747,8639,1,1
1989871,8592,8689,1,1
1989872,9829,9748,1,1
1989873,9830,10242,3,0
1989874,9837,7819,0,1
1989875,9851,9831,1,4
1989876,9853,6391,2,0
1989877,9941,8121,1,2
1989878,8121,9747,0,0
1989879,9827,10242,1,0
1989880,7819,9830,0,2
1989881,6391,9831,3,1
1989882,8639,8592,1,2
1989883,8689,9851,1,1
1989884,9748,9941,3,0
1989885,10249,7794,2,0
1989886,9847,9853,4,1
1989887,9837,9829,0,1
1989888,7794,7819,1,0
1989889,6391,9827,2,0
1989890,9747,8689,2,2
1989891,9829,8121,1,0
1989892,9830,8592,0,1
1989893,9831,8639,0,0
1989894,9851,9847,0,1
1989895,9853,9837,3,0
1989896,9941,10249,1,1
1989897,10242,9748,0,1
1989898,8121,9851,0,2
1989899,9827,9829,3,1
1989900,7819,9747,2,1
1989901,8639,7794,1,1
1989902,8689,10242,4,1
1989903,9748,9853,3,0
1989904,8592,9831,0,1
1989905,10249,9830,2,1
1989906,9847,9941,5,0
1989907,9837,6391,1,2
1989908,7794,6391,1,2
1989909,7819,8121,0,0
1989910,9747,9941,2,0
1989911,8689,9847,1,2
1989912,9829,9830,1,0
1989913,10249,9837,3,1
1989914,9831,9748,3,0
1989915,9851,9827,2,2
1989916,9853,8592,0,2
1989917,10242,8639,1,1
1989918,8121,8639,2,0
1989919,9827,7819,1,4
1989920,6391,8689,1,1
1989921,9748,10249,2,4
1989922,8592,9829,3,3
1989923,9830,7794,0,0
1989924,9847,10242,4,1
1989925,9837,9851,2,2
1989926,9853,9747,3,0
1989927,9941,9831,2,0
1989928,8121,9847,0,0
1989929,7794,9827,1,0
1989930,9747,9837,1,2
1989931,8639,9853,1,0
1989932,8689,9831,0,0
1989933,9829,7819,1,1
1989934,10249,6391,0,2
1989935,9830,9748,0,0
1989936,9851,8592,0,1
1989937,10242,9941,0,3
1989938,7794,9829,1,2
1989939,9827,9747,1,0
1989940,7819,8639,1,2
1989941,6391,9830,1,1
1989942,9748,8121,0,2
1989943,8592,10249,2,2
1989944,9831,9847,0,3
1989945,9837,10242,1,1
1989946,9853,9851,1,1
1989947,9941,8689,2,3
1989948,8121,9827,1,1
1989949,8639,8689,3,0
1989950,8592,6391,1,1
1989951,9829,9853,1,0
1989952,10249,9747,2,1
1989953,9830,9941,1,1
1989954,9847,9748,5,1
1989955,9837,9831,1,1
1989956,9851,7819,1,1
1989957,10242,7794,1,1
1989958,7794,9837,2,0
1989959,9827,8592,1,1
1989960,7819,9847,0,3
1989961,6391,9748,2,1
1989962,9747,9851,0,2
1989963,8689,9830,0,0
1989964,9831,10249,1,0
1989965,9853,8121,1,0
1989966,9941,8639,1,1
1989967,10242,9829,0,0
1989788,8121,9830,0,0
1989789,7819,9941,1,0
1989790,9747,9748,0,1
1989791,8689,7794,1,1
1989792,9829,8639,0,0
1989793,9847,6391,2,0
1989794,9837,8592,1,0
1989795,9851,10249,1,0
1989796,9853,9827,1,1
1989797,10242,9831,3,3
1989970,8121,7819,2,0
1989971,9829,6391,2,2
1989972,9830,9853,2,1
1989973,8639,9831,1,1
1989974,10249,9827,0,1
1989975,8592,9747,0,0
1989976,9748,10242,4,1
1989977,9847,7794,2,0
1989978,9837,9941,1,3
1989979,9851,8689,2,2
1989980,9853,9748,1,0
1989981,9747,9830,2,2
1989982,10242,9851,2,4
1989983,9827,8639,1,0
1989984,8689,9829,0,2
1989985,6391,9837,2,2
1989986,9831,8121,2,1
1989987,7794,10249,1,0
1989988,7819,8592,1,3
1989989,9941,9847,0,1
1989990,9829,9941,4,0
1989991,9747,7794,1,0
1989992,9830,9827,2,2
1989993,8639,10242,1,3
1989994,10249,7819,1,2
1989995,9831,8689,2,1
1989996,9748,8592,1,1
1989997,9847,8121,5,1
1989998,9837,9853,1,1
